Age,Edu,Comm,Duration,Campaign,PosDays,Last_out,Var_rate,Price_idx,Conf_idx,Month_rate,Quarterly_emp,Target
27,basic.4y,cellular,622,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
35,basic.9y,telephone,145,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
42,professional.course,cellular,21,6,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
59,basic.9y,cellular,186,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
39,university.degree,cellular,689,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
26,university.degree,cellular,142,8,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
38,basic.4y,telephone,95,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,basic.9y,telephone,84,4,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
52,unknown,cellular,31,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,high.school,telephone,78,9,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,university.degree,telephone,123,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
40,university.degree,cellular,101,7,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
55,university.degree,cellular,211,3,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
35,university.degree,cellular,403,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
44,university.degree,cellular,460,4,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
35,basic.6y,cellular,51,1,999,failure,-0.1,93.2,-42,4.153,5195.8,0
34,university.degree,cellular,543,1,999,failure,-2.9,92.201,-31.4,0.859,5076.2,0
42,basic.6y,telephone,454,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
45,university.degree,telephone,281,4,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
52,university.degree,cellular,247,2,999,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
40,basic.4y,cellular,22,5,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
44,unknown,telephone,233,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
38,university.degree,cellular,633,1,16,success,-1.7,94.027,-38.3,0.898,4991.6,1
56,unknown,telephone,134,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
60,basic.4y,cellular,155,2,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,high.school,telephone,193,5,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
41,high.school,cellular,301,1,999,failure,-1.8,93.075,-47.1,1.415,5099.1,0
54,university.degree,cellular,211,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
38,basic.9y,telephone,514,2,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
25,professional.course,cellular,179,2,3,success,-2.9,92.963,-40.8,1.262,5076.2,1
44,unknown,cellular,247,2,999,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0
69,university.degree,cellular,207,2,999,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
34,basic.6y,telephone,248,3,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
40,university.degree,telephone,29,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,high.school,cellular,566,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,1
30,university.degree,cellular,195,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
38,basic.4y,cellular,213,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
36,high.school,telephone,112,4,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33,university.degree,cellular,119,3,999,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0
35,high.school,telephone,174,5,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
50,basic.4y,cellular,249,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
29,university.degree,cellular,138,1,999,failure,-0.1,93.2,-42,4.12,5195.8,0
24,high.school,cellular,253,1,999,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
41,high.school,telephone,153,3,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,basic.4y,telephone,55,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
31,high.school,cellular,173,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
45,university.degree,cellular,63,1,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
29,basic.9y,telephone,453,1,999,nonexistent,-0.1,93.2,-42,4.474,5195.8,1
31,unknown,cellular,246,1,999,failure,-1.8,93.075,-47.1,1.41,5099.1,0
29,high.school,telephone,133,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
51,basic.9y,telephone,39,2,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
47,university.degree,cellular,101,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
26,unknown,telephone,194,3,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
46,university.degree,telephone,105,11,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
67,basic.4y,cellular,341,2,13,success,-1.7,94.027,-38.3,0.898,4991.6,1
31,university.degree,cellular,90,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
28,basic.9y,cellular,115,5,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
44,basic.4y,cellular,955,2,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1
26,basic.9y,telephone,268,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,high.school,cellular,159,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
57,university.degree,cellular,59,1,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
51,university.degree,cellular,204,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
41,high.school,cellular,71,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38,basic.4y,cellular,197,4,999,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
34,university.degree,cellular,36,1,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
47,unknown,telephone,461,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
60,high.school,cellular,99,2,999,failure,-3.4,92.379,-29.8,0.768,5017.5,0
37,high.school,cellular,126,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,university.degree,cellular,106,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,basic.9y,cellular,161,5,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
39,professional.course,cellular,110,3,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
46,high.school,telephone,149,1,999,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0
48,professional.course,cellular,344,1,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
56,university.degree,telephone,428,2,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
47,high.school,cellular,176,1,999,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
32,high.school,telephone,172,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,university.degree,cellular,164,1,999,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
43,basic.4y,telephone,216,3,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
43,high.school,telephone,30,1,999,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
26,high.school,cellular,373,3,999,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1
34,basic.9y,telephone,302,2,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
28,high.school,telephone,144,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
28,university.degree,telephone,73,2,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
30,high.school,cellular,13,27,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
32,university.degree,cellular,144,5,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
28,unknown,telephone,220,1,999,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
44,high.school,telephone,76,1,999,failure,-0.1,93.2,-42,4.021,5195.8,0
58,high.school,cellular,124,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
59,basic.4y,telephone,517,3,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
40,basic.4y,cellular,322,3,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
25,basic.9y,cellular,121,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
27,basic.9y,cellular,641,6,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
32,university.degree,cellular,975,4,999,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1
33,professional.course,cellular,110,1,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
48,university.degree,cellular,90,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
29,basic.6y,cellular,58,3,999,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
34,university.degree,cellular,194,3,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
37,university.degree,telephone,180,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
35,high.school,cellular,313,4,999,failure,-2.9,92.201,-31.4,0.869,5076.2,0
54,unknown,cellular,117,1,999,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1
44,basic.4y,telephone,34,2,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
40,professional.course,telephone,554,2,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1
59,unknown,cellular,385,2,999,failure,-2.9,92.201,-31.4,0.884,5076.2,1
33,high.school,cellular,147,1,999,failure,-1.8,92.893,-46.2,1.327,5099.1,0
41,university.degree,cellular,57,8,999,failure,-0.1,93.2,-42,4.021,5195.8,0
23,basic.9y,cellular,159,1,999,failure,-2.9,92.963,-40.8,1.262,5076.2,0
40,university.degree,cellular,314,4,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
49,basic.4y,cellular,265,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,high.school,cellular,165,2,999,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
64,unknown,cellular,275,1,999,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0
31,basic.9y,cellular,163,1,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
33,high.school,telephone,127,3,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,high.school,telephone,86,2,999,nonexistent,1.1,93.994,-36.4,4.855,5191,0
41,basic.9y,cellular,351,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,professional.course,cellular,228,2,999,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
46,basic.9y,telephone,152,10,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
36,high.school,cellular,74,1,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
30,university.degree,telephone,399,9,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,university.degree,cellular,304,1,999,failure,-1.8,92.893,-46.2,1.327,5099.1,0
29,university.degree,cellular,738,3,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
24,unknown,cellular,126,2,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
39,high.school,telephone,274,9,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
59,basic.4y,cellular,291,2,999,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
39,university.degree,telephone,193,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
66,basic.4y,cellular,568,7,999,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1
43,high.school,cellular,105,11,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,basic.4y,telephone,259,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
56,high.school,cellular,176,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
48,high.school,telephone,291,1,999,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,0
57,university.degree,cellular,229,2,3,success,-1.1,94.601,-49.5,0.959,4963.6,1
39,university.degree,cellular,368,1,999,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
38,basic.9y,telephone,193,1,999,nonexistent,1.1,93.994,-36.4,4.86,5191,0
33,high.school,cellular,227,1,999,failure,-1.8,92.893,-46.2,1.25,5099.1,0
57,university.degree,cellular,208,1,999,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
33,high.school,telephone,52,4,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
46,basic.4y,cellular,333,2,999,failure,-0.1,93.2,-42,4.191,5195.8,0
38,professional.course,cellular,111,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
41,basic.4y,cellular,123,1,999,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
53,high.school,cellular,198,1,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
45,basic.6y,cellular,58,1,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
25,professional.course,cellular,354,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
33,university.degree,cellular,55,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,professional.course,cellular,77,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
38,professional.course,telephone,210,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,university.degree,cellular,307,2,999,failure,-3.4,92.379,-29.8,0.781,5017.5,0
43,university.degree,telephone,205,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
27,university.degree,cellular,264,1,999,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
27,university.degree,telephone,104,1,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
37,professional.course,cellular,372,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,university.degree,telephone,34,29,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
36,unknown,cellular,86,2,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
31,professional.course,telephone,131,2,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,basic.9y,cellular,63,2,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
41,basic.9y,telephone,345,3,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
47,basic.4y,cellular,115,1,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
40,basic.6y,telephone,93,3,999,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
38,basic.4y,cellular,157,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
38,professional.course,cellular,93,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
56,professional.course,telephone,27,2,999,nonexistent,1.1,93.994,-36.4,4.859,5191,0
43,university.degree,cellular,152,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
58,unknown,telephone,215,1,999,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
29,basic.9y,telephone,40,7,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,basic.9y,cellular,189,1,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
56,basic.4y,telephone,136,2,999,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
34,basic.9y,cellular,123,2,999,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
50,basic.9y,cellular,78,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
47,university.degree,cellular,135,3,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
41,basic.6y,telephone,621,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
59,university.degree,cellular,168,3,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
47,basic.9y,cellular,504,2,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
27,university.degree,cellular,143,1,999,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0
44,university.degree,cellular,207,1,999,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
58,basic.4y,telephone,247,1,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
48,university.degree,cellular,141,2,999,failure,-0.1,93.2,-42,4.153,5195.8,0
31,university.degree,telephone,109,3,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
31,professional.course,cellular,184,1,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
34,university.degree,telephone,147,6,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,basic.4y,cellular,105,3,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
25,unknown,cellular,90,1,999,failure,-2.9,92.201,-31.4,0.825,5076.2,0
30,university.degree,cellular,185,1,999,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0
35,basic.9y,telephone,81,5,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
44,basic.4y,telephone,177,1,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,university.degree,telephone,300,3,999,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
27,basic.9y,cellular,68,1,999,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
49,basic.4y,telephone,27,2,999,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
54,high.school,cellular,136,5,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
25,professional.course,cellular,97,1,999,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
33,university.degree,telephone,277,2,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
34,university.degree,cellular,8,8,999,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
32,university.degree,cellular,489,2,999,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
43,professional.course,telephone,70,3,999,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
32,university.degree,cellular,66,3,999,failure,-1.8,92.893,-46.2,1.299,5099.1,0
57,basic.4y,cellular,78,4,999,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,basic.6y,telephone,825,2,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
30,high.school,cellular,75,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
29,university.degree,telephone,332,2,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
44,unknown,cellular,48,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
52,university.degree,cellular,81,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,university.degree,cellular,255,7,999,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
50,high.school,telephone,10,11,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
54,university.degree,telephone,431,2,999,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
48,university.degree,cellular,127,1,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
34,basic.9y,cellular,96,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,basic.6y,cellular,164,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
50,high.school,telephone,285,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
31,basic.9y,cellular,242,2,999,failure,-1.8,92.893,-46.2,1.334,5099.1,0
42,unknown,telephone,115,4,999,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
30,university.degree,cellular,135,2,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
27,university.degree,cellular,979,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
29,basic.9y,cellular,117,2,999,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
35,university.degree,cellular,137,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
46,university.degree,telephone,184,1,3,success,-1.8,93.369,-34.8,0.65,5008.7,0
29,university.degree,cellular,567,3,13,failure,-1.8,93.876,-40,0.684,5008.7,1
51,professional.course,cellular,108,1,999,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,unknown,cellular,393,3,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
54,university.degree,cellular,434,1,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
32,high.school,cellular,135,1,999,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,high.school,cellular,73,1,999,failure,-2.9,92.201,-31.4,0.873,5076.2,0
37,basic.9y,cellular,213,1,999,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1
34,university.degree,telephone,234,1,999,nonexistent,1.1,93.994,-36.4,4.864,5191,0
36,professional.course,telephone,151,1,999,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
57,high.school,cellular,265,5,999,failure,-1.8,92.893,-46.2,1.327,5099.1,0
37,university.degree,telephone,23,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
46,professional.course,cellular,108,2,999,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
34,basic.9y,cellular,483,1,999,failure,-1.8,92.893,-46.2,1.291,5099.1,0
32,professional.course,cellular,625,2,999,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0
85,basic.4y,telephone,181,2,999,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
59,basic.6y,cellular,216,2,999,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
33,university.degree,cellular,326,3,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
53,university.degree,cellular,156,2,999,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,1
47,high.school,cellular,100,2,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
26,high.school,telephone,209,1,999,nonexistent,-1.1,94.601,-49.5,1,4963.6,0
31,professional.course,telephone,154,4,999,nonexistent,1.1,93.994,-36.4,4.858,5191,0
37,university.degree,cellular,58,1,999,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
33,university.degree,telephone,113,2,999,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
25,high.school,telephone,17,1,999,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,0
28,high.school,cellular,413,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
34,basic.9y,telephone,232,2,999,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
36,university.degree,cellular,198,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
52,basic.6y,cellular,56,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
55,basic.6y,cellular,179,4,999,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
51,high.school,cellular,108,7,999,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
37,high.school,cellular,322,1,999,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0
38,basic.6y,cellular,448,1,999,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
29,high.school,telephone,27,10,999,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
34,university.degree,cellular,138,1,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,university.degree,telephone,122,3,999,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
53,professional.course,cellular,75,1,999,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
38,high.school,cellular,1002,3,10,success,-3,92.713,-33,0.717,5023.5,0
38,high.school,cellular,106,3,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
51,university.degree,cellular,204,5,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
48,unknown,cellular,207,7,999,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
45,university.degree,cellular,93,1,999,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
51,high.school,cellular,272,1,999,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
29,basic.9y,cellular,116,2,999,nonexistent,-1.8,92.843,-50,1.556,5099.1,0
56,university.degree,cellular,175,1,999,failure,-1.8,93.369,-34.8,0.634,5008.7,1
55,high.school,telephone,497,2,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,basic.9y,telephone,414,1,999,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
58,university.degree,cellular,549,5,999,failure,-1.8,93.369,-34.8,0.646,5008.7,0
34,unknown,cellular,8,8,999,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
38,basic.6y,telephone,184,1,999,nonexistent,1.1,93.994,-36.4,4.856,5191,0
59,professional.course,cellular,218,3,3,success,-1.7,94.027,-38.3,0.905,4991.6,1
30,professional.course,telephone,311,3,999,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,university.degree,cellular,181,2,999,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34,university.degree,telephone,111,2,999,failure,-0.1,93.2,-42,4.12,5195.8,0
